"","Species.ID","Length","Gear.Type","Data.Type"
"63","ACANCH",20.9127127678342,"SA","Survey"
"64","ACANCH",24.2944664737231,"SA","Survey"
"65","ACANCH",22.7551004162476,"SA","Survey"
"66","ACANCH",21.6244580715285,"SA","Survey"
"67","ACANCH",22.042383800209,"SA","Survey"
"68","ACANCH",22.4743218829311,"SA","Survey"
"69","ACANCH",22.3271635237227,"SA","Survey"
"70","ACANCH",23.4564814070389,"SA","Survey"
"71","ACANCH",22.0852037131434,"SA","Survey"
"72","ACANCH",22.3474120110562,"SA","Survey"
"73","ACANCH",22.8184084601666,"SA","Survey"
"74","ACANCH",23.6285562783763,"SA","Survey"
"75","ACANCH",23.1938172370072,"SA","Survey"
"76","ACANCH",24.0653303845208,"SA","Survey"
"77","ACANCH",24.7263715827699,"SA","Survey"
"78","ACANCH",22.6028884667031,"SA","Survey"
"79","ACANCH",23.0009610041815,"SA","Survey"
"80","ACANCH",21.6310961639407,"SA","Survey"
"81","ACANCH",24,"SA","Survey"
"82","ACANCH",24,"SA","Survey"
"83","ACANCH",18,"SA","Survey"
"84","ACANCH",30,"SA","Survey"
"85","ACANCH",10,"SA","Survey"
"86","ACANCH",18,"SA","Survey"
"87","ACANCH",20,"SA","Survey"
"88","ACANCH",18.4744892059293,"SA","Survey"
"89","ACANCH",18.612494874305,"SA","Survey"
"90","ACANCH",19.0773994115539,"SA","Survey"
"91","ACANCH",19.936903233631,"SA","Survey"
"92","ACANCH",20.273428454469,"SA","Survey"
"93","ACANCH",21.2214159798895,"SA","Survey"
"94","ACANCH",17.3810345698658,"SA","Survey"
"95","ACANCH",17.5235737286457,"SA","Survey"
"96","ACANCH",19.7743090102188,"SA","Survey"
"97","ACANCH",18.0246760536777,"SA","Survey"
"98","ACANCH",18.1375005885762,"SA","Survey"
"99","ACANCH",18.002762779214,"SA","Survey"
"100","ACANCH",20.0049599376927,"SA","Survey"
"101","ACANCH",20.821198164781,"SA","Survey"
"102","ACANCH",19.4230112513754,"SA","Survey"
"103","ACANCH",17.7228352035693,"SA","Survey"
"104","ACANCH",19.3060178944967,"SA","Survey"
"105","ACANCH",20.0652951055216,"SA","Survey"
"106","ACANCH",20.8619686643611,"SA","Survey"
"107","ACANCH",20.2974540931797,"SA","Survey"
"108","ACANCH",18,"pots","Fishery"
"109","ACANCH",24.5,"pots","Fishery"
"110","ACANCH",17,"pots","Fishery"
"111","ACANCH",19.5,"pots","Fishery"
"112","ACANCH",18,"pots","Fishery"
"113","ACANCH",16.5,"pots","Fishery"
"114","ACANCH",20.5,"pots","Fishery"
"115","ACANCH",18.5,"pots","Fishery"
"116","ACANCH",19,"pots","Fishery"
"117","ACANCH",27,"pots","Fishery"
"118","ACANCH",22.5,"pots","Fishery"
"119","ACANCH",20.5,"pots","Fishery"
"120","ACANCH",19,"pots","Fishery"
"121","ACANCH",18,"pots","Fishery"
"122","ACANCH",16.5,"pots","Fishery"
"123","ACANCH",15.5,"pots","Fishery"
"124","ACANCH",23,"pots","Fishery"
"125","ACANCH",16,"pots","Fishery"
"126","ACANCH",14,"pots","Fishery"
"127","ACANCH",17.5,"pots","Fishery"
"128","ACANCH",13,"pots","Fishery"
"129","ACANCH",16.5,"pots","Fishery"
"130","ACANCH",23.5,"pots","Fishery"
"131","ACANCH",24.5,"pots","Fishery"
"132","ACANCH",24,"pots","Fishery"
"133","ACANCH",15.5,"pots","Fishery"
"134","ACANCH",17.5,"pots","Fishery"
"135","ACANCH",14.5,"pots","Fishery"
"136","ACANCH",17.5,"pots","Fishery"
"137","ACANCH",15.5,"pots","Fishery"
"138","ACANCH",15.5,"pots","Fishery"
"139","ACANCH",16,"pots","Fishery"
"140","ACANCH",16.5,"pots","Fishery"
"141","ACANCH",14.5,"pots","Fishery"
"142","ACANCH",16,"pots","Fishery"
"143","ACANCH",16.5,"pots","Fishery"
"144","ACANCH",17.5,"pots","Fishery"
"145","ACANCH",19.5,"pots","Fishery"
"146","ACANCH",22.5,"spear","Fishery"
"147","ACANCH",24,"pots","Fishery"
"148","ACANCH",24,"pots","Fishery"
"149","ACANCH",25,"pots","Fishery"
"150","ACANCH",24,"pots","Fishery"
"151","ACANCH",25,"pots","Fishery"
"152","ACANCH",25.5,"pots","Fishery"
"153","ACANCH",24.5,"pots","Fishery"
"154","ACANCH",22,"pots","Fishery"
"155","ACANCH",24.5,"pots","Fishery"
"156","ACANCH",17.5,"pots","Fishery"
"157","ACANCH",17,"pots","Fishery"
"158","ACANCH",18,"pots","Fishery"
"159","ACANCH",16.5,"pots","Fishery"
"160","ACANCH",18,"pots","Fishery"
"161","ACANCH",17.5,"pots","Fishery"
"162","ACANCH",16,"pots","Fishery"
"163","ACANCH",25,"pots","Fishery"
"164","ACANCH",23,"pots","Fishery"
"165","ACANCH",25,"pots","Fishery"
"166","ACANCH",16.5,"pots","Fishery"
"167","ACANCH",16,"pots","Fishery"
"168","ACANCH",16,"pots","Fishery"
"169","ACANCH",17,"pots","Fishery"
"170","ACANCH",17.5,"pots","Fishery"
"171","ACANCH",16.5,"pots","Fishery"
"172","ACANCH",16,"pots","Fishery"
"173","ACANCH",20,"pots","Fishery"
"174","ACANCH",17,"pots","Fishery"
"175","ACANCH",15,"pots","Fishery"
"176","ACANCH",15.5,"pots","Fishery"
"177","ACANCH",17.5,"pots","Fishery"
"178","ACANCH",16.5,"pots","Fishery"
"179","ACANCH",16.5,"pots","Fishery"
"180","ACANCH",16,"pots","Fishery"
"181","ACANCH",16,"pots","Fishery"
"182","ACANCH",16,"pots","Fishery"
"183","ACANCH",17,"pots","Fishery"
"184","ACANCH",25.5,"pots","Fishery"
"185","ACANCH",25,"pots","Fishery"
"186","ACANCH",18,"pots","Fishery"
"187","ACANCH",22,"pots","Fishery"
"188","ACANCH",21,"pots","Fishery"
"189","ACANCH",21,"pots","Fishery"
"190","ACANCH",24,"pots","Fishery"
"191","ACANCH",24.5,"pots","Fishery"
"192","ACANCH",6.75,"pots","Fishery"
"193","ACANCH",7.25,"pots","Fishery"
"194","ACANCH",6.25,"pots","Fishery"
"195","ACANCH",6.25,"pots","Fishery"
"196","ACANCH",6.5,"pots","Fishery"
"197","ACANCH",23.4,"pots","Fishery"
"198","ACANCH",22,"pots","Fishery"
"199","ACANCH",19,"pots","Fishery"
"200","ACANCH",26.5,"pots","Fishery"
"201","ACANCH",20.5,"pots","Fishery"
"202","ACANCH",19,"pots","Fishery"
"203","ACANCH",17.5,"pots","Fishery"
"204","ACANCH",24.3,"pots","Fishery"
"205","ACANCH",17.5,"pots","Fishery"
"206","ACANCH",19,"pots","Fishery"
"207","ACANCH",22,"pots","Fishery"
"208","ACANCH",17.9,"pots","Fishery"
"209","ACANCH",17,"pots","Fishery"
"210","ACANCH",18.5,"pots","Fishery"
"211","ACANCH",16.2,"pots","Fishery"
"212","ACANCH",19.5,"pots","Fishery"
"213","ACANCH",21,"pots","Fishery"
"214","ACANCH",23.2,"pots","Fishery"
"215","ACANCH",14.1,"pots","Fishery"
"216","ACANCH",16.8,"pots","Fishery"
"217","ACANCH",23.6,"pots","Fishery"
"218","ACANCO",22,"SA","Survey"
"219","ACANCO",20,"SA","Survey"
"220","ACANCO",16,"SA","Survey"
"221","ACANCO",18,"SA","Survey"
"222","ACANCO",8,"SA","Survey"
"223","ACANCO",19.7432674085721,"SA","Survey"
"224","ACANCO",18.8370973421261,"SA","Survey"
"225","ACANCO",19.8391879531555,"SA","Survey"
"226","ACANCO",18.6841403250583,"SA","Survey"
"227","ACANCO",18.0866632792167,"SA","Survey"
"228","ACANCO",18.8850846244022,"SA","Survey"
"229","ACANCO",19.6922947275452,"SA","Survey"
"230","ACANCO",16,"SA","Survey"
"231","ACANCO",19,"SA","Survey"
"232","ACANCO",5,"SA","Survey"
"233","ACANCO",14,"SA","Survey"
"234","ACANCO",12,"SA","Survey"
"235","ACANCO",12,"SA","Survey"
"236","ACANCO",20,"SA","Survey"
"237","ACANCO",25,"SA","Survey"
"238","ACANCO",14,"SA","Survey"
"239","ACANCO",15,"SA","Survey"
"240","ACANCO",25,"SA","Survey"
"241","ACANCO",16.2725733322238,"SA","Survey"
"242","ACANCO",15.4692720396916,"SA","Survey"
"243","ACANCO",16.2442992417206,"SA","Survey"
"244","ACANCO",17.0238051276371,"SA","Survey"
"245","ACANCO",15,"SA","Survey"
"246","ACANCO",15,"SA","Survey"
"247","ACANCO",15,"SA","Survey"
"248","ACANCO",15,"SA","Survey"
"249","ACANCO",15,"SA","Survey"
"250","ACANCO",15,"SA","Survey"
"251","ACANCO",12.7893308010227,"SA","Survey"
"252","ACANCO",13.0639452384225,"SA","Survey"
"253","ACANCO",14.1544102341133,"SA","Survey"
"254","ACANCO",13.6213365084342,"SA","Survey"
"255","ACANCO",13.947799530178,"SA","Survey"
"256","ACANCO",13.7586088284099,"SA","Survey"
"257","ACANCO",13.4575569053437,"SA","Survey"
"258","ACANCO",12.0274190451244,"SA","Survey"
"259","ACANCO",12.0447982744945,"SA","Survey"
"260","ACANCO",12.326364286679,"SA","Survey"
"261","ACANCO",10,"SA","Survey"
"262","ACANCO",12,"SA","Survey"
"263","ACANCO",18,"SA","Survey"
"264","ACANCO",18,"SA","Survey"
"265","ACANCO",10,"SA","Survey"
"266","ACANCO",20,"SA","Survey"
"267","ACANCO",25,"SA","Survey"
"268","ACANCO",8,"SA","Survey"
"269","ACANCO",25,"SA","Survey"
"270","ACANCO",20,"SA","Survey"
"271","ACANCO",30,"SA","Survey"
"272","ACANCO",30,"SA","Survey"
"273","ACANCO",30,"SA","Survey"
"274","ACANCO",30,"SA","Survey"
"275","ACANCO",30,"SA","Survey"
"276","ACANCO",15,"SA","Survey"
"277","ACANCO",15,"SA","Survey"
"278","ACANCO",15,"SA","Survey"
"279","ACANCO",20,"SA","Survey"
"280","ACANCO",22,"SA","Survey"
"281","ACANCO",30,"SA","Survey"
"282","ACANCO",15,"SA","Survey"
"283","ACANCO",16,"SA","Survey"
"284","ACANCO",18,"SA","Survey"
"285","ACANCO",3.2037614970468,"SA","Survey"
"286","ACANCO",3.8798539112322,"SA","Survey"
"287","ACANCO",2.99781509535387,"SA","Survey"
"288","ACANCO",2.29099317779765,"SA","Survey"
"289","ACANCO",3.25459372298792,"SA","Survey"
"290","ACANCO",2.2959440369159,"SA","Survey"
"291","ACANCO",3.35433061793447,"SA","Survey"
"292","ACANCO",3.09801331488416,"SA","Survey"
"293","ACANCO",2,"SA","Survey"
"294","ACANCO",2,"SA","Survey"
"295","ACANCO",2,"SA","Survey"
"296","ACANCO",2,"SA","Survey"
"297","ACANCO",20,"SA","Survey"
"298","ACANCO",23,"SA","Survey"
"299","ACANCO",23,"SA","Survey"
"300","ACANCO",20,"SA","Survey"
"301","ACANCO",25,"SA","Survey"
"302","ACANCO",24,"SA","Survey"
"303","ACANCO",30,"SA","Survey"
"304","ACANCO",23,"SA","Survey"
"305","ACANCO",20,"SA","Survey"
"306","ACANCO",20,"SA","Survey"
"307","ACANCO",25,"SA","Survey"
"308","ACANCO",21.139738331913,"SA","Survey"
"309","ACANCO",21.4764501611209,"SA","Survey"
"310","ACANCO",20.8231106424508,"SA","Survey"
"311","ACANCO",22.4578985602202,"SA","Survey"
"312","ACANCO",25,"SA","Survey"
"313","ACANCO",22.7215759845461,"SA","Survey"
"314","ACANCO",22.4670212286619,"SA","Survey"
"315","ACANCO",22.3658499741257,"SA","Survey"
"316","ACANCO",21.2113817055074,"SA","Survey"
"317","ACANCO",23.6022213311272,"SA","Survey"
"318","ACANCO",26.2449508905797,"SA","Survey"
"319","ACANCO",23.8301438825736,"SA","Survey"
"320","ACANCO",24.8877193193401,"SA","Survey"
"321","ACANCO",26.869370243101,"SA","Survey"
"322","ACANCO",26.1343049606365,"SA","Survey"
"323","ACANCO",26.4250583274594,"SA","Survey"
"324","ACANCO",24.6933019406614,"SA","Survey"
"325","ACANCO",26.1952574322928,"SA","Survey"
"326","ACANCO",27.6316825540019,"SA","Survey"
"327","ACANCO",24.9767339977937,"SA","Survey"
"328","ACANCO",24.7483769173832,"SA","Survey"
"329","ACANCO",24.7349897553247,"SA","Survey"
"330","ACANCO",26.0331306253402,"SA","Survey"
"331","ACANCO",25.2188048511761,"SA","Survey"
"332","ACANCO",25.3819442880217,"SA","Survey"
"333","ACANCO",24.094567569303,"SA","Survey"
"334","ACANCO",24.8978382606383,"SA","Survey"
"335","ACANCO",24.1886966775511,"SA","Survey"
"336","ACANCO",25.059114799134,"SA","Survey"
"337","ACANCO",26.1384788036947,"SA","Survey"
"338","ACANCO",15.892164507147,"SA","Survey"
"339","ACANCO",15.911461294178,"SA","Survey"
"340","ACANCO",16.3484011455765,"SA","Survey"
"341","ACANCO",16.5239212218044,"SA","Survey"
"342","ACANCO",17.9789309269108,"SA","Survey"
"343","ACANCO",25,"SA","Survey"
"344","ACANCO",25,"SA","Survey"
"345","ACANCO",21.5628376999232,"SA","Survey"
"346","ACANCO",21.2263128457201,"SA","Survey"
"347","ACANCO",22.6819245438926,"SA","Survey"
"348","ACANCO",23.6638801832089,"SA","Survey"
"349","ACANCO",14.6772473650053,"SA","Survey"
"350","ACANCO",13.1362795033492,"SA","Survey"
"351","ACANCO",14.6296174624003,"SA","Survey"
"352","ACANCO",13.8941279165447,"SA","Survey"
"353","ACANCO",14.6069503962062,"SA","Survey"
"354","ACANCO",13.5037787859328,"SA","Survey"
"355","ACANCO",13.8253120584413,"SA","Survey"
"356","ACANCO",14.8813390550204,"SA","Survey"
"357","ACANCO",14.234022396151,"SA","Survey"
"358","ACANCO",13.4988259323873,"SA","Survey"
"359","ACANCO",13.1915743779391,"SA","Survey"
"360","ACANCO",13.4236346394755,"SA","Survey"
"361","ACANCO",13.6300022494979,"SA","Survey"
"362","ACANCO",14.1047581341118,"SA","Survey"
"363","ACANCO",13.3215570580214,"SA","Survey"
"364","ACANCO",14.1634225747548,"SA","Survey"
"365","ACANCO",14.4529961389489,"SA","Survey"
"366","ACANCO",13.6780788023025,"SA","Survey"
"367","ACANCO",14.7903605964966,"SA","Survey"
"368","ACANCO",4,"SA","Survey"
"369","ACANCO",4,"SA","Survey"
"370","ACANCO",12,"SA","Survey"
"371","ACANCO",15,"SA","Survey"
"372","ACANCO",13,"SA","Survey"
"373","ACANCO",13,"SA","Survey"
"374","ACANCO",14,"SA","Survey"
"375","ACANCO",15,"SA","Survey"
"376","ACANCO",15,"SA","Survey"
"377","ACANCO",16,"SA","Survey"
"378","ACANCO",17,"SA","Survey"
"379","ACANCO",3.87302512512542,"SA","Survey"
"380","ACANCO",3.78546095290221,"SA","Survey"
"381","ACANCO",3.44376625772566,"SA","Survey"
"382","ACANCO",3.62841749889776,"SA","Survey"
"383","ACANCO",3.80839352845214,"SA","Survey"
"384","ACANCO",3.00609424733557,"SA","Survey"
"385","ACANCO",3.37849087640643,"SA","Survey"
"386","ACANCO",17.7364688857983,"SA","Survey"
"387","ACANCO",17.4636113414394,"SA","Survey"
"388","ACANCO",16.9863295800514,"SA","Survey"
"389","ACANCO",18.6137290155582,"SA","Survey"
"390","ACANCO",27.3159000031643,"SA","Survey"
"391","ACANCO",28.2537349620471,"SA","Survey"
"392","ACANCO",27.5757092508122,"SA","Survey"
"393","ACANCO",26.3808437868121,"SA","Survey"
"394","ACANCO",22,"SA","Survey"
"395","ACANCO",27.6746943638695,"SA","Survey"
"396","ACANCO",28.8670213723308,"SA","Survey"
"397","ACANCO",27.0985089346439,"SA","Survey"
"398","ACANCO",30,"SA","Survey"
"399","ACANCO",18,"SA","Survey"
"400","ACANCO",20,"SA","Survey"
"401","ACANCO",15,"SA","Survey"
"402","ACANCO",15,"SA","Survey"
"403","ACANCO",15,"SA","Survey"
"404","ACANCO",15,"SA","Survey"
"405","ACANCO",15,"SA","Survey"
"406","ACANCO",15,"SA","Survey"
"407","ACANCO",15,"SA","Survey"
"408","ACANCO",15,"SA","Survey"
"409","ACANCO",15,"SA","Survey"
"410","ACANCO",15,"SA","Survey"
"411","ACANCO",19.8248488660902,"SA","Survey"
"412","ACANCO",19.7842890559696,"SA","Survey"
"413","ACANCO",19.6023267842829,"SA","Survey"
"414","ACANCO",19.7446916820481,"SA","Survey"
"415","ACANCO",18.107932601124,"SA","Survey"
"416","ACANCO",14.2313836941989,"SA","Survey"
"417","ACANCO",12.3784792909912,"SA","Survey"
"418","ACANCO",14.263621330207,"SA","Survey"
"419","ACANCO",12.9149964021066,"SA","Survey"
"420","ACANCO",13.1553136906866,"SA","Survey"
"421","ACANCO",14.3926834202466,"SA","Survey"
"422","ACANCO",13.569467669319,"SA","Survey"
"423","ACANCO",13.2534541037509,"SA","Survey"
"424","ACANCO",13.2333796707095,"SA","Survey"
"425","ACANCO",12.4850564775761,"SA","Survey"
"426","ACANCO",14.7321870873048,"SA","Survey"
"427","ACANCO",13.6217261295658,"SA","Survey"
"428","ACANCO",14.0001975026228,"SA","Survey"
"429","ACANCO",14.1532365661938,"SA","Survey"
"430","ACANCO",13.9597976617317,"SA","Survey"
"431","ACANCO",13.7511831034691,"SA","Survey"
"432","ACANCO",12.2951003492511,"SA","Survey"
"433","ACANCO",13.0505307067753,"SA","Survey"
"434","ACANCO",12.5476604465025,"SA","Survey"
"435","ACANCO",12.2733719688355,"SA","Survey"
"436","ACANCO",12.5975717754549,"SA","Survey"
"437","ACANCO",13.8896727053327,"SA","Survey"
"438","ACANCO",12.7914088905787,"SA","Survey"
"439","ACANCO",13.4933301626962,"SA","Survey"
"440","ACANCO",12.4407782269335,"SA","Survey"
"441","ACANCO",12.5165519930815,"SA","Survey"
"442","ACANCO",14.089861143487,"SA","Survey"
"443","ACANCO",12.5762495261139,"SA","Survey"
"444","ACANCO",13.5174213567765,"SA","Survey"
"445","ACANCO",12.5671096320269,"SA","Survey"
"446","ACANCO",13.4728459470461,"SA","Survey"
"447","ACANCO",20,"SA","Survey"
"448","ACANCO",20,"SA","Survey"
"449","ACANCO",20,"SA","Survey"
"450","ACANCO",20,"SA","Survey"
"451","ACANCO",16.277595689523,"SA","Survey"
"452","ACANCO",18.1181270086733,"SA","Survey"
"453","ACANCO",16.4906916040687,"SA","Survey"
"454","ACANCO",16.5093833913666,"SA","Survey"
"455","ACANCO",18.6569531408125,"SA","Survey"
"456","ACANCO",17.8335287076187,"SA","Survey"
"457","ACANCO",16.9490464336288,"SA","Survey"
"458","ACANCO",18.1718263887302,"SA","Survey"
"459","ACANCO",17.5994560545403,"SA","Survey"
"460","ACANCO",5,"SA","Survey"
"461","ACANCO",14.4839162437939,"SA","Survey"
"462","ACANCO",13.8430390939014,"SA","Survey"
"463","ACANCO",14.1638708143329,"SA","Survey"
"464","ACANCO",14.7764438496796,"SA","Survey"
"465","ACANCO",13.126709234596,"SA","Survey"
"466","ACANCO",12.9734113282259,"SA","Survey"
"467","ACANCO",15.120729629416,"SA","Survey"
"468","ACANCO",15.8178474763408,"SA","Survey"
"469","ACANCO",16.5328487032093,"SA","Survey"
"470","ACANCO",15.1900497120805,"SA","Survey"
"471","ACANCO",14.4201334789395,"SA","Survey"
"472","ACANCO",14.4959667590447,"SA","Survey"
"473","ACANCO",14.6195433717221,"SA","Survey"
"474","ACANCO",13.6551403426565,"SA","Survey"
"475","ACANCO",13.6610555746593,"SA","Survey"
"476","ACANCO",14.5857158508152,"SA","Survey"
"477","ACANCO",14.6254180548713,"SA","Survey"
"478","ACANCO",14,"SA","Survey"
"479","ACANCO",15,"SA","Survey"
"480","ACANCO",16,"SA","Survey"
"481","ACANCO",16,"SA","Survey"
"482","ACANCO",22,"SA","Survey"
"483","ACANCO",23,"SA","Survey"
"484","ACANCO",23,"SA","Survey"
"485","ACANCO",23,"SA","Survey"
"486","ACANCO",20,"SA","Survey"
"487","ACANCO",24,"SA","Survey"
"488","ACANCO",21,"SA","Survey"
"489","ACANCO",12,"SA","Survey"
"490","ACANCO",12,"SA","Survey"
"491","ACANCO",17,"SA","Survey"
"492","ACANCO",17,"SA","Survey"
"493","ACANCO",16,"SA","Survey"
"494","ACANCO",17,"SA","Survey"
"495","ACANCO",18,"SA","Survey"
"496","ACANCO",16,"SA","Survey"
"497","ACANCO",18,"SA","Survey"
"498","ACANCO",20.442676616065,"SA","Survey"
"499","ACANCO",21.6225801703411,"SA","Survey"
"500","ACANCO",21.222888530387,"SA","Survey"
"501","ACANCO",21.0732219263831,"SA","Survey"
"502","ACANCO",19.8186979045751,"SA","Survey"
"503","ACANCO",18.1831870860508,"SA","Survey"
"504","ACANCO",19.5719973064198,"SA","Survey"
"505","ACANCO",19.0494480709473,"SA","Survey"
"506","ACANCO",20.9761564434794,"SA","Survey"
"507","ACANCO",18.1494237458299,"SA","Survey"
"508","ACANCO",18.4640919307984,"SA","Survey"
"509","ACANCO",17.3173130327994,"SA","Survey"
"510","ACANCO",18.7057360728637,"SA","Survey"
"511","ACANCO",17.1102266016446,"SA","Survey"
"512","ACANCO",19.6062844881594,"SA","Survey"
"513","ACANCO",20.181940100927,"SA","Survey"
"514","ACANCO",19.8400700162915,"SA","Survey"
"515","ACANCO",19.1338556553816,"SA","Survey"
"516","ACANCO",17.5763323223732,"SA","Survey"
"517","ACANCO",17.6654711675265,"SA","Survey"
"518","ACANCO",19.0991551917691,"SA","Survey"
"519","ACANCO",20.8498656960183,"SA","Survey"
"520","ACANCO",19.8733346102573,"SA","Survey"
"521","ACANCO",20.6118648965844,"SA","Survey"
"522","ACANCO",19.2433159450968,"SA","Survey"
"523","ACANCO",17.4458838310098,"SA","Survey"
"524","ACANCO",18.2458758751066,"SA","Survey"
"525","ACANCO",18.2928764239413,"SA","Survey"
"526","ACANCO",18.7699141380948,"SA","Survey"
"527","ACANCO",20.0121405831273,"SA","Survey"
"528","ACANCO",20.4002126466461,"SA","Survey"
"529","ACANCO",17.2278971774504,"SA","Survey"
"530","ACANCO",18.6796983159147,"SA","Survey"
"531","ACANCO",17.4033195562661,"SA","Survey"
"532","ACANCO",18.4508465160616,"SA","Survey"
"533","ACANCO",17.7185763032176,"SA","Survey"
"534","ACANCO",17.1811729539186,"SA","Survey"
"535","ACANCO",17.1530933175236,"SA","Survey"
"536","ACANCO",18.5624137199484,"SA","Survey"
"537","ACANCO",17.7376798689365,"SA","Survey"
"538","ACANCO",18.872010183055,"SA","Survey"
"539","ACANCO",18.3302089073695,"SA","Survey"
"540","ACANCO",17.7429745406844,"SA","Survey"
"541","ACANCO",17.17204406159,"SA","Survey"
"542","ACANCO",17.8677272754721,"SA","Survey"
"543","ACANCO",17.0529555613175,"SA","Survey"
"544","ACANCO",17.0223864694126,"SA","Survey"
"545","ACANCO",17.7323938254267,"SA","Survey"
"546","ACANCO",18.6847879714333,"SA","Survey"
"547","ACANCO",18.5751315709203,"SA","Survey"
"548","ACANCO",17.9792859093286,"SA","Survey"
"549","ACANCO",17.0599329075776,"SA","Survey"
"550","ACANCO",17.1056388863362,"SA","Survey"
"551","ACANCO",17.5649148146622,"SA","Survey"
"552","ACANCO",18.5943741351366,"SA","Survey"
"553","ACANCO",18.5857842331752,"SA","Survey"
"554","ACANCO",20,"SA","Survey"
"555","ACANCO",10,"SA","Survey"
"556","ACANCO",18,"SA","Survey"
"557","ACANCO",20,"SA","Survey"
"558","ACANCO",6,"SA","Survey"
"559","ACANCO",25,"SA","Survey"
"560","ACANCO",30,"SA","Survey"
"561","ACANCO",18,"SA","Survey"
"562","ACANCO",2,"SA","Survey"
"563","ACANCO",16.6903129567332,"SA","Survey"
"564","ACANCO",15.9378242412651,"SA","Survey"
"565","ACANCO",15.1533218092491,"SA","Survey"
"566","ACANCO",14.3100350845541,"SA","Survey"
"567","ACANCO",16.436089536058,"SA","Survey"
"568","ACANCO",15.831058503208,"SA","Survey"
"569","ACANCO",16.3614792568888,"SA","Survey"
"570","ACANCO",14.8739247183266,"SA","Survey"
"571","ACANCO",14.9782318653777,"SA","Survey"
"572","ACANCO",14.8633460225701,"SA","Survey"
"573","ACANCO",15.0162261289211,"SA","Survey"
"574","ACANCO",14.8799448005326,"SA","Survey"
"575","ACANCO",14.9333524177006,"SA","Survey"
"576","ACANCO",14.796253268511,"SA","Survey"
"577","ACANCO",16.4093814652844,"SA","Survey"
"578","ACANCO",14.5164161856674,"SA","Survey"
"579","ACANCO",15.26684596899,"SA","Survey"
"580","ACANCO",16.6569639021067,"SA","Survey"
"581","ACANCO",16.0342312529539,"SA","Survey"
"582","ACANCO",16.3796462416945,"SA","Survey"
"583","ACANCO",15.6876471440596,"SA","Survey"
"584","ACANCO",15.4534230290729,"SA","Survey"
"585","ACANCO",15.0001950942304,"SA","Survey"
"586","ACANCO",15.5450129651554,"SA","Survey"
"587","ACANCO",15.5801664134637,"SA","Survey"
"588","ACANCO",14.9466350309294,"SA","Survey"
"589","ACANCO",15.6170796602645,"SA","Survey"
"590","ACANCO",15.0689021531253,"SA","Survey"
"591","ACANCO",14.4795017272167,"SA","Survey"
