"","Species.ID","Length","Gear.Type","Data.Type"
"117","LUTJMA",20.8114261513415,"SA","Survey"
"118","LUTJMA",22.1866405696761,"SA","Survey"
"119","LUTJMA",19.6836168957014,"SA","Survey"
"120","LUTJMA",22.8270179754978,"SA","Survey"
"121","LUTJMA",21.8933489507519,"SA","Survey"
"122","LUTJMA",20.1594732943755,"SA","Survey"
"123","LUTJMA",27.0622139484622,"SA","Survey"
"124","LUTJMA",27.4361742944457,"SA","Survey"
"125","LUTJMA",27.4206930035725,"SA","Survey"
"126","LUTJMA",18,"SA","Survey"
"127","LUTJMA",13,"SA","Survey"
"128","LUTJMA",9,"SA","Survey"
"129","LUTJMA",21,"SA","Survey"
"130","LUTJMA",15.3342925457298,"SA","Survey"
"131","LUTJMA",16.100686875782,"SA","Survey"
"132","LUTJMA",16.7352260986972,"SA","Survey"
"133","LUTJMA",17.1002578613617,"SA","Survey"
"134","LUTJMA",16.1771055909118,"SA","Survey"
"135","LUTJMA",15.5315526566649,"SA","Survey"
"136","LUTJMA",17.5538590926579,"SA","Survey"
"137","LUTJMA",15.9310214013226,"SA","Survey"
"138","LUTJMA",17.1958876436889,"SA","Survey"
"139","LUTJMA",15.454429821772,"SA","Survey"
"140","LUTJMA",10,"SA","Survey"
"141","LUTJMA",28,"SA","Survey"
"142","LUTJMA",23,"SA","Survey"
"143","LUTJMA",22,"SA","Survey"
"144","LUTJMA",22,"SA","Survey"
"145","LUTJMA",27,"SA","Survey"
"146","LUTJMA",13.0088186669037,"SA","Survey"
"147","LUTJMA",14.2625297310167,"SA","Survey"
"148","LUTJMA",14.642785183238,"SA","Survey"
"149","LUTJMA",13.2020400655671,"SA","Survey"
"150","LUTJMA",13.4930117401937,"SA","Survey"
"151","LUTJMA",12.6251158244641,"SA","Survey"
"152","LUTJMA",12.1445515694527,"SA","Survey"
"153","LUTJMA",14.1208803072895,"SA","Survey"
"154","LUTJMA",13.7961553248734,"SA","Survey"
"155","LUTJMA",12.4605187902051,"SA","Survey"
"156","LUTJMA",12.4833493065103,"SA","Survey"
"157","LUTJMA",13.4558554145764,"SA","Survey"
"158","LUTJMA",12.6010415596651,"SA","Survey"
"159","LUTJMA",12.3276920887451,"SA","Survey"
"160","LUTJMA",15,"SA","Survey"
"161","LUTJMA",20,"SA","Survey"
"162","LUTJMA",21,"SA","Survey"
"163","LUTJMA",25,"SA","Survey"
"164","LUTJMA",23,"SA","Survey"
"165","LUTJMA",24,"SA","Survey"
"166","LUTJMA",28,"SA","Survey"
"167","LUTJMA",18,"SA","Survey"
"168","LUTJMA",30.5,"pots","Fishery"
"169","LUTJMA",28.5,"pots","Fishery"
"170","LUTJMA",23.5,"pots","Fishery"
"171","LUTJMA",26,"pots","Fishery"
"172","LUTJMA",25,"pots","Fishery"
"173","LUTJMA",24,"pots","Fishery"
"174","LUTJMA",24.5,"pots","Fishery"
"175","LUTJMA",30,"pots","Fishery"
"176","LUTJMA",42,"pots","Fishery"
"177","LUTJMA",28,"pots","Fishery"
"178","LUTJMA",19.5,"pots","Fishery"
"179","LUTJMA",19.5,"pots","Fishery"
"180","LUTJMA",20.5,"pots","Fishery"
"181","LUTJMA",18.5,"pots","Fishery"
"182","LUTJMA",18.5,"pots","Fishery"
"183","LUTJMA",17.5,"pots","Fishery"
"184","LUTJMA",20,"pots","Fishery"
"185","LUTJMA",19.5,"pots","Fishery"
"186","LUTJMA",23,"pots","Fishery"
"187","LUTJMA",21.5,"pots","Fishery"
"188","LUTJMA",23,"pots","Fishery"
"189","LUTJMA",25.5,"line","Fishery"
"190","LUTJMA",25.5,"line","Fishery"
"191","LUTJMA",25,"line","Fishery"
"192","LUTJMA",22.5,"line","Fishery"
"193","LUTJMA",26,"line","Fishery"
"194","LUTJMA",29,"line","Fishery"
"195","LUTJMA",25,"line","Fishery"
"196","LUTJMA",24,"line","Fishery"
"197","LUTJMA",19.5,"line","Fishery"
"198","LUTJMA",19.5,"line","Fishery"
"199","LUTJMA",19,"line","Fishery"
"200","LUTJMA",24.5,"pots","Fishery"
"201","LUTJMA",21.5,"pots","Fishery"
"202","LUTJMA",32.7,"line","Fishery"
