"","Species.ID","Length","Gear.Type","Data.Type"
"117","ACANCO",24.8978382606383,"SA","Survey"
"118","ACANCO",24.1886966775511,"SA","Survey"
"119","ACANCO",25.059114799134,"SA","Survey"
"120","ACANCO",26.1384788036947,"SA","Survey"
"121","ACANCO",15.892164507147,"SA","Survey"
"122","ACANCO",15.911461294178,"SA","Survey"
"123","ACANCO",16.3484011455765,"SA","Survey"
"124","ACANCO",16.5239212218044,"SA","Survey"
"125","ACANCO",17.9789309269108,"SA","Survey"
"126","ACANCO",25,"SA","Survey"
"127","ACANCO",25,"SA","Survey"
"128","ACANCO",21.5628376999232,"SA","Survey"
"129","ACANCO",21.2263128457201,"SA","Survey"
"130","ACANCO",22.6819245438926,"SA","Survey"
"131","ACANCO",23.6638801832089,"SA","Survey"
"132","ACANCO",14.6772473650053,"SA","Survey"
"133","ACANCO",13.1362795033492,"SA","Survey"
"134","ACANCO",14.6296174624003,"SA","Survey"
"135","ACANCO",13.8941279165447,"SA","Survey"
"136","ACANCO",14.6069503962062,"SA","Survey"
"137","ACANCO",13.5037787859328,"SA","Survey"
"138","ACANCO",13.8253120584413,"SA","Survey"
"139","ACANCO",14.8813390550204,"SA","Survey"
"140","ACANCO",14.234022396151,"SA","Survey"
"141","ACANCO",13.4988259323873,"SA","Survey"
"142","ACANCO",13.1915743779391,"SA","Survey"
"143","ACANCO",13.4236346394755,"SA","Survey"
"144","ACANCO",13.6300022494979,"SA","Survey"
"145","ACANCO",14.1047581341118,"SA","Survey"
"146","ACANCO",13.3215570580214,"SA","Survey"
"147","ACANCO",14.1634225747548,"SA","Survey"
"148","ACANCO",14.4529961389489,"SA","Survey"
"149","ACANCO",13.6780788023025,"SA","Survey"
"150","ACANCO",14.7903605964966,"SA","Survey"
"151","ACANCO",4,"SA","Survey"
"152","ACANCO",4,"SA","Survey"
"153","ACANCO",12,"SA","Survey"
"154","ACANCO",15,"SA","Survey"
"155","ACANCO",13,"SA","Survey"
"156","ACANCO",13,"SA","Survey"
"157","ACANCO",14,"SA","Survey"
"158","ACANCO",15,"SA","Survey"
"159","ACANCO",15,"SA","Survey"
"160","ACANCO",16,"SA","Survey"
"161","ACANCO",17,"SA","Survey"
"162","ACANCO",3.87302512512542,"SA","Survey"
"163","ACANCO",3.78546095290221,"SA","Survey"
"164","ACANCO",3.44376625772566,"SA","Survey"
"165","ACANCO",3.62841749889776,"SA","Survey"
"166","ACANCO",3.80839352845214,"SA","Survey"
"167","ACANCO",3.00609424733557,"SA","Survey"
"168","ACANCO",3.37849087640643,"SA","Survey"
"169","ACANCO",17.7364688857983,"SA","Survey"
"170","ACANCO",17.4636113414394,"SA","Survey"
"171","ACANCO",16.9863295800514,"SA","Survey"
"172","ACANCO",18.6137290155582,"SA","Survey"
"173","ACANCO",27.3159000031643,"SA","Survey"
"174","ACANCO",28.2537349620471,"SA","Survey"
"175","ACANCO",27.5757092508122,"SA","Survey"
"176","ACANCO",26.3808437868121,"SA","Survey"
"177","ACANCO",22,"SA","Survey"
"178","ACANCO",27.6746943638695,"SA","Survey"
"179","ACANCO",28.8670213723308,"SA","Survey"
"180","ACANCO",27.0985089346439,"SA","Survey"
"181","ACANCO",30,"SA","Survey"
"182","ACANCO",18,"SA","Survey"
"183","ACANCO",20,"SA","Survey"
"184","ACANCO",15,"SA","Survey"
"185","ACANCO",15,"SA","Survey"
"186","ACANCO",15,"SA","Survey"
"187","ACANCO",15,"SA","Survey"
"188","ACANCO",15,"SA","Survey"
"189","ACANCO",15,"SA","Survey"
"190","ACANCO",15,"SA","Survey"
"191","ACANCO",15,"SA","Survey"
"192","ACANCO",15,"SA","Survey"
"193","ACANCO",15,"SA","Survey"
"194","ACANCO",19.8248488660902,"SA","Survey"
"195","ACANCO",19.7842890559696,"SA","Survey"
"196","ACANCO",19.6023267842829,"SA","Survey"
"197","ACANCO",19.7446916820481,"SA","Survey"
"198","ACANCO",18.107932601124,"SA","Survey"
"199","ACANCO",14.2313836941989,"SA","Survey"
"200","ACANCO",12.3784792909912,"SA","Survey"
"201","ACANCO",14.263621330207,"SA","Survey"
"202","ACANCO",12.9149964021066,"SA","Survey"
"203","ACANCO",13.1553136906866,"SA","Survey"
"204","ACANCO",14.3926834202466,"SA","Survey"
"205","ACANCO",13.569467669319,"SA","Survey"
"206","ACANCO",13.2534541037509,"SA","Survey"
"207","ACANCO",13.2333796707095,"SA","Survey"
"208","ACANCO",12.4850564775761,"SA","Survey"
"209","ACANCO",14.7321870873048,"SA","Survey"
"210","ACANCO",13.6217261295658,"SA","Survey"
"211","ACANCO",14.0001975026228,"SA","Survey"
"212","ACANCO",14.1532365661938,"SA","Survey"
"213","ACANCO",13.9597976617317,"SA","Survey"
"214","ACANCO",13.7511831034691,"SA","Survey"
"215","ACANCO",12.2951003492511,"SA","Survey"
"216","ACANCO",13.0505307067753,"SA","Survey"
"217","ACANCO",12.5476604465025,"SA","Survey"
"218","ACANCO",12.2733719688355,"SA","Survey"
"219","ACANCO",12.5975717754549,"SA","Survey"
"220","ACANCO",13.8896727053327,"SA","Survey"
"221","ACANCO",12.7914088905787,"SA","Survey"
"222","ACANCO",13.4933301626962,"SA","Survey"
"223","ACANCO",12.4407782269335,"SA","Survey"
"224","ACANCO",12.5165519930815,"SA","Survey"
"225","ACANCO",14.089861143487,"SA","Survey"
"226","ACANCO",12.5762495261139,"SA","Survey"
"227","ACANCO",13.5174213567765,"SA","Survey"
"228","ACANCO",12.5671096320269,"SA","Survey"
"229","ACANCO",13.4728459470461,"SA","Survey"
"230","ACANCO",20,"SA","Survey"
"231","ACANCO",20,"SA","Survey"
"232","ACANCO",20,"SA","Survey"
"233","ACANCO",20,"SA","Survey"
"234","ACANCO",16.277595689523,"SA","Survey"
"235","ACANCO",18.1181270086733,"SA","Survey"
"236","ACANCO",16.4906916040687,"SA","Survey"
"237","ACANCO",16.5093833913666,"SA","Survey"
"238","ACANCO",18.6569531408125,"SA","Survey"
"239","ACANCO",17.8335287076187,"SA","Survey"
"240","ACANCO",16.9490464336288,"SA","Survey"
"241","ACANCO",18.1718263887302,"SA","Survey"
"242","ACANCO",17.5994560545403,"SA","Survey"
"243","ACANCO",5,"SA","Survey"
"244","ACANCO",14.4839162437939,"SA","Survey"
"245","ACANCO",13.8430390939014,"SA","Survey"
"246","ACANCO",14.1638708143329,"SA","Survey"
"247","ACANCO",14.7764438496796,"SA","Survey"
"248","ACANCO",13.126709234596,"SA","Survey"
"249","ACANCO",12.9734113282259,"SA","Survey"
"250","ACANCO",15.120729629416,"SA","Survey"
"251","ACANCO",15.8178474763408,"SA","Survey"
"252","ACANCO",16.5328487032093,"SA","Survey"
"253","ACANCO",15.1900497120805,"SA","Survey"
"254","ACANCO",14.4201334789395,"SA","Survey"
"255","ACANCO",14.4959667590447,"SA","Survey"
"256","ACANCO",14.6195433717221,"SA","Survey"
"257","ACANCO",13.6551403426565,"SA","Survey"
"258","ACANCO",13.6610555746593,"SA","Survey"
"259","ACANCO",14.5857158508152,"SA","Survey"
"260","ACANCO",14.6254180548713,"SA","Survey"
"261","ACANCO",14,"SA","Survey"
"262","ACANCO",15,"SA","Survey"
"263","ACANCO",16,"SA","Survey"
"264","ACANCO",16,"SA","Survey"
"265","ACANCO",22,"SA","Survey"
"266","ACANCO",23,"SA","Survey"
"267","ACANCO",23,"SA","Survey"
"268","ACANCO",23,"SA","Survey"
"269","ACANCO",20,"SA","Survey"
"270","ACANCO",24,"SA","Survey"
"271","ACANCO",21,"SA","Survey"
"272","ACANCO",12,"SA","Survey"
"273","ACANCO",12,"SA","Survey"
"274","ACANCO",17,"SA","Survey"
"275","ACANCO",17,"SA","Survey"
"276","ACANCO",16,"SA","Survey"
"277","ACANCO",17,"SA","Survey"
"278","ACANCO",18,"SA","Survey"
"279","ACANCO",16,"SA","Survey"
"280","ACANCO",18,"SA","Survey"
"281","ACANCO",20.442676616065,"SA","Survey"
"282","ACANCO",21.6225801703411,"SA","Survey"
"283","ACANCO",21.222888530387,"SA","Survey"
"284","ACANCO",21.0732219263831,"SA","Survey"
"285","ACANCO",19.8186979045751,"SA","Survey"
"286","ACANCO",18.1831870860508,"SA","Survey"
"287","ACANCO",19.5719973064198,"SA","Survey"
"288","ACANCO",19.0494480709473,"SA","Survey"
"289","ACANCO",20.9761564434794,"SA","Survey"
"290","ACANCO",18.1494237458299,"SA","Survey"
"291","ACANCO",18.4640919307984,"SA","Survey"
"292","ACANCO",17.3173130327994,"SA","Survey"
"293","ACANCO",18.7057360728637,"SA","Survey"
"294","ACANCO",17.1102266016446,"SA","Survey"
"295","ACANCO",19.6062844881594,"SA","Survey"
"296","ACANCO",20.181940100927,"SA","Survey"
"297","ACANCO",19.8400700162915,"SA","Survey"
"298","ACANCO",19.1338556553816,"SA","Survey"
"299","ACANCO",17.5763323223732,"SA","Survey"
"300","ACANCO",17.6654711675265,"SA","Survey"
"301","ACANCO",19.0991551917691,"SA","Survey"
"302","ACANCO",20.8498656960183,"SA","Survey"
"303","ACANCO",19.8733346102573,"SA","Survey"
"304","ACANCO",20.6118648965844,"SA","Survey"
"305","ACANCO",19.2433159450968,"SA","Survey"
"306","ACANCO",17.4458838310098,"SA","Survey"
"307","ACANCO",18.2458758751066,"SA","Survey"
"308","ACANCO",18.2928764239413,"SA","Survey"
"309","ACANCO",18.7699141380948,"SA","Survey"
"310","ACANCO",20.0121405831273,"SA","Survey"
"311","ACANCO",20.4002126466461,"SA","Survey"
"312","ACANCO",17.2278971774504,"SA","Survey"
"313","ACANCO",18.6796983159147,"SA","Survey"
"314","ACANCO",17.4033195562661,"SA","Survey"
"315","ACANCO",18.4508465160616,"SA","Survey"
"316","ACANCO",17.7185763032176,"SA","Survey"
"317","ACANCO",17.1811729539186,"SA","Survey"
"318","ACANCO",17.1530933175236,"SA","Survey"
"319","ACANCO",18.5624137199484,"SA","Survey"
"320","ACANCO",17.7376798689365,"SA","Survey"
"321","ACANCO",18.872010183055,"SA","Survey"
"322","ACANCO",18.3302089073695,"SA","Survey"
"323","ACANCO",17.7429745406844,"SA","Survey"
"324","ACANCO",17.17204406159,"SA","Survey"
"325","ACANCO",17.8677272754721,"SA","Survey"
"326","ACANCO",17.0529555613175,"SA","Survey"
"327","ACANCO",17.0223864694126,"SA","Survey"
"328","ACANCO",17.7323938254267,"SA","Survey"
"329","ACANCO",18.6847879714333,"SA","Survey"
"330","ACANCO",18.5751315709203,"SA","Survey"
"331","ACANCO",17.9792859093286,"SA","Survey"
"332","ACANCO",17.0599329075776,"SA","Survey"
"333","ACANCO",17.1056388863362,"SA","Survey"
"334","ACANCO",17.5649148146622,"SA","Survey"
"335","ACANCO",18.5943741351366,"SA","Survey"
"336","ACANCO",18.5857842331752,"SA","Survey"
"337","ACANCO",20,"SA","Survey"
"338","ACANCO",10,"SA","Survey"
"339","ACANCO",18,"SA","Survey"
"340","ACANCO",20,"SA","Survey"
"341","ACANCO",6,"SA","Survey"
"342","ACANCO",25,"SA","Survey"
"343","ACANCO",30,"SA","Survey"
"344","ACANCO",18,"SA","Survey"
"345","ACANCO",2,"SA","Survey"
"346","ACANCO",16.6903129567332,"SA","Survey"
"347","ACANCO",15.9378242412651,"SA","Survey"
"348","ACANCO",15.1533218092491,"SA","Survey"
"349","ACANCO",14.3100350845541,"SA","Survey"
"350","ACANCO",16.436089536058,"SA","Survey"
"351","ACANCO",15.831058503208,"SA","Survey"
"352","ACANCO",16.3614792568888,"SA","Survey"
"353","ACANCO",14.8739247183266,"SA","Survey"
"354","ACANCO",14.9782318653777,"SA","Survey"
"355","ACANCO",14.8633460225701,"SA","Survey"
"356","ACANCO",15.0162261289211,"SA","Survey"
"357","ACANCO",14.8799448005326,"SA","Survey"
"358","ACANCO",14.9333524177006,"SA","Survey"
"359","ACANCO",14.796253268511,"SA","Survey"
"360","ACANCO",16.4093814652844,"SA","Survey"
"361","ACANCO",14.5164161856674,"SA","Survey"
"362","ACANCO",15.26684596899,"SA","Survey"
"363","ACANCO",16.6569639021067,"SA","Survey"
"364","ACANCO",16.0342312529539,"SA","Survey"
"365","ACANCO",16.3796462416945,"SA","Survey"
"366","ACANCO",15.6876471440596,"SA","Survey"
"367","ACANCO",15.4534230290729,"SA","Survey"
"368","ACANCO",15.0001950942304,"SA","Survey"
"369","ACANCO",15.5450129651554,"SA","Survey"
"370","ACANCO",15.5801664134637,"SA","Survey"
"371","ACANCO",14.9466350309294,"SA","Survey"
"372","ACANCO",15.6170796602645,"SA","Survey"
"373","ACANCO",15.0689021531253,"SA","Survey"
"374","ACANCO",14.4795017272167,"SA","Survey"
"375","ACANCO",16.4193419456075,"SA","Survey"
"376","ACANCO",16.0060972176171,"SA","Survey"
"377","ACANCO",15.8180265285186,"SA","Survey"
"378","ACANCO",16.0819532795105,"SA","Survey"
"379","ACANCO",14.9177778206537,"SA","Survey"
"380","ACANCO",16.7528552601885,"SA","Survey"
"381","ACANCO",14.5474706211489,"SA","Survey"
"382","ACANCO",16.5430658131477,"SA","Survey"
"383","ACANCO",14.0509279726259,"SA","Survey"
"384","ACANCO",16.8808753977064,"SA","Survey"
"385","ACANCO",16.2559361073783,"SA","Survey"
"386","ACANCO",14.0561564589748,"SA","Survey"
"387","ACANCO",14.9253798338957,"SA","Survey"
"388","ACANCO",15.7231184793,"SA","Survey"
"389","ACANCO",14.7064982497419,"SA","Survey"
"390","ACANCO",16.6223910194261,"SA","Survey"
"391","ACANCO",15.2886072238047,"SA","Survey"
"392","ACANCO",15.2356104822214,"SA","Survey"
"393","ACANCO",14.6369318944635,"SA","Survey"
"394","ACANCO",16.6024055716727,"SA","Survey"
"395","ACANCO",14.3699267973136,"SA","Survey"
"396","ACANCO",14.3958506108083,"SA","Survey"
"397","ACANCO",15.4138773222855,"SA","Survey"
"398","ACANCO",14.6389489767462,"SA","Survey"
"399","ACANCO",14.3352609501375,"SA","Survey"
"400","ACANCO",16.2842317912162,"SA","Survey"
"401","ACANCO",15.1989823746707,"SA","Survey"
"402","ACANCO",16.3390091416167,"SA","Survey"
"403","ACANCO",15.6322766564953,"SA","Survey"
"404","ACANCO",14.6429577053765,"SA","Survey"
"405","ACANCO",15.8418943196501,"SA","Survey"
"406","ACANCO",16,"SA","Survey"
"407","ACANCO",17,"SA","Survey"
"408","ACANCO",20,"SA","Survey"
"409","ACANCO",15,"SA","Survey"
"410","ACANCO",3.33943411070358,"SA","Survey"
"411","ACANCO",3.23282908370471,"SA","Survey"
"412","ACANCO",4.35836674163676,"SA","Survey"
"413","ACANCO",2.64366412023506,"SA","Survey"
"414","ACANCO",3.6171985193912,"SA","Survey"
"415","ACANCO",2.01667255416936,"SA","Survey"
"416","ACANCO",2.81714569989784,"SA","Survey"
"417","ACANCO",2.66240685709498,"SA","Survey"
"418","ACANCO",2.11535678605766,"SA","Survey"
"419","ACANCO",3.30771529293645,"SA","Survey"
"420","ACANCO",3.11945435660963,"SA","Survey"
"421","ACANCO",3.80705263724575,"SA","Survey"
"422","ACANCO",2.77082815490557,"SA","Survey"
"423","ACANCO",3.10416479803033,"SA","Survey"
"424","ACANCO",4.38380025319181,"SA","Survey"
"425","ACANCO",3.55657482037725,"SA","Survey"
"426","ACANCO",2.82120511292186,"SA","Survey"
"427","ACANCO",4.30293847662221,"SA","Survey"
"428","ACANCO",4.20872018429536,"SA","Survey"
"429","ACANCO",3.24188311547514,"SA","Survey"
"430","ACANCO",3.11489187500812,"SA","Survey"
"431","ACANCO",4.43343597410447,"SA","Survey"
"432","ACANCO",3.95207806766967,"SA","Survey"
"433","ACANCO",2.95992100622683,"SA","Survey"
"434","ACANCO",2.79092782033642,"SA","Survey"
"435","ACANCO",2.64455611586855,"SA","Survey"
"436","ACANCO",3.68781796257153,"SA","Survey"
"437","ACANCO",2.34149600719339,"SA","Survey"
"438","ACANCO",1.84429410031438,"SA","Survey"
"439","ACANCO",1.65710246392408,"SA","Survey"
"440","ACANCO",4.49070194054421,"SA","Survey"
"441","ACANCO",3.5177216018044,"SA","Survey"
"442","ACANCO",3.00319517274693,"SA","Survey"
"443","ACANCO",4.44664828711706,"SA","Survey"
"444","ACANCO",1.7700356270367,"SA","Survey"
"445","ACANCO",2.07713334543123,"SA","Survey"
"446","ACANCO",2.77582191190364,"SA","Survey"
"447","ACANCO",8,"SA","Survey"
"448","ACANCO",15.9900938582859,"SA","Survey"
"449","ACANCO",16.005282751186,"SA","Survey"
"450","ACANCO",15.9594334836444,"SA","Survey"
"451","ACANCO",13.8644779971103,"SA","Survey"
"452","ACANCO",13.925294192915,"SA","Survey"
"453","ACANCO",14.4179618671356,"SA","Survey"
"454","ACANCO",15.4087134783981,"SA","Survey"
"455","ACANCO",15.0826090435915,"SA","Survey"
"456","ACANCO",14.7070079727303,"SA","Survey"
"457","ACANCO",15.6968580738868,"SA","Survey"
"458","ACANCO",15.6775482509678,"SA","Survey"
"459","ACANCO",14.7510830329843,"SA","Survey"
"460","ACANCO",14.1584709169494,"SA","Survey"
"461","ACANCO",17.0975791879282,"SA","Survey"
"462","ACANCO",14.8252102597109,"SA","Survey"
"463","ACANCO",15.2994368965548,"SA","Survey"
"464","ACANCO",14.7535371965654,"SA","Survey"
"465","ACANCO",17.3248505701936,"SA","Survey"
"466","ACANCO",13.962307142062,"SA","Survey"
"467","ACANCO",14.412745170382,"SA","Survey"
"468","ACANCO",12.8854874345613,"SA","Survey"
"469","ACANCO",13.6511067144941,"SA","Survey"
"470","ACANCO",16.3624921292223,"SA","Survey"
"471","ACANCO",13.6259223863141,"SA","Survey"
"472","ACANCO",13.9636047803029,"SA","Survey"
"473","ACANCO",15.8249558794541,"SA","Survey"
"474","ACANCO",16.2723167983358,"SA","Survey"
"475","ACANCO",15.4906591321854,"SA","Survey"
"476","ACANCO",16.0692245475445,"SA","Survey"
"477","ACANCO",13.9576756607621,"SA","Survey"
"478","ACANCO",15.4771479300603,"SA","Survey"
"479","ACANCO",15.0756400105546,"SA","Survey"
"480","ACANCO",15.3390703412251,"SA","Survey"
"481","ACANCO",15.4949267202102,"SA","Survey"
"482","ACANCO",15.3903419594018,"SA","Survey"
"483","ACANCO",14.6970622890659,"SA","Survey"
"484","ACANCO",16.2785908578573,"SA","Survey"
"485","ACANCO",14.6836077762428,"SA","Survey"
"486","ACANCO",15.5234790586305,"SA","Survey"
"487","ACANCO",15.1353797255859,"SA","Survey"
"488","ACANCO",15.2845742432706,"SA","Survey"
"489","ACANCO",15.0868006827195,"SA","Survey"
"490","ACANCO",13.0245168659923,"SA","Survey"
"491","ACANCO",13.5634172639938,"SA","Survey"
"492","ACANCO",14.3930973833371,"SA","Survey"
"493","ACANCO",15.6901136135154,"SA","Survey"
"494","ACANCO",15.7441166062929,"SA","Survey"
"495","ACANCO",14.2773929693558,"SA","Survey"
"496","ACANCO",15.3070043105859,"SA","Survey"
"497","ACANCO",15.5613919014645,"SA","Survey"
"498","ACANCO",14.4747942594385,"SA","Survey"
"499","ACANCO",14.1372235343289,"SA","Survey"
"500","ACANCO",20,"SA","Survey"
"501","ACANCO",20,"SA","Survey"
"502","ACANCO",20,"SA","Survey"
"503","ACANCO",13,"SA","Survey"
"504","ACANCO",7.68366851564497,"SA","Survey"
"505","ACANCO",7.62669581640512,"SA","Survey"
"506","ACANCO",6.20337638678029,"SA","Survey"
"507","ACANCO",6.23629024019465,"SA","Survey"
"508","ACANCO",18.4670864241198,"SA","Survey"
"509","ACANCO",19.3731763381511,"SA","Survey"
"510","ACANCO",19.5871392483823,"SA","Survey"
"511","ACANCO",19.4304964947514,"SA","Survey"
"512","ACANCO",19.2257071486674,"SA","Survey"
"513","ACANCO",18.9036077624187,"SA","Survey"
"514","ACANCO",18.7722326223738,"SA","Survey"
"515","ACANCO",19.9510689042509,"SA","Survey"
"516","ACANCO",18,"SA","Survey"
"517","ACANCO",18,"SA","Survey"
"518","ACANCO",20,"SA","Survey"
"519","ACANCO",20,"SA","Survey"
"520","ACANCO",25,"SA","Survey"
"521","ACANCO",23,"SA","Survey"
"522","ACANCO",25,"SA","Survey"
"523","ACANCO",25,"SA","Survey"
"524","ACANCO",20,"SA","Survey"
"525","ACANCO",20,"SA","Survey"
"526","ACANCO",23.2139452592484,"SA","Survey"
"527","ACANCO",22.2417542662374,"SA","Survey"
"528","ACANCO",22.4574958561709,"SA","Survey"
"529","ACANCO",22.1531176685759,"SA","Survey"
"530","ACANCO",21.646073706852,"SA","Survey"
"531","ACANCO",21.8735746460097,"SA","Survey"
"532","ACANCO",21.6244834306372,"SA","Survey"
"533","ACANCO",22.388711160016,"SA","Survey"
"534","ACANCO",22.49450818075,"SA","Survey"
"535","ACANCO",23.4216887515942,"SA","Survey"
"536","ACANCO",23.430705264313,"SA","Survey"
"537","ACANCO",20.9628795422194,"SA","Survey"
"538","ACANCO",22.7786292269374,"SA","Survey"
"539","ACANCO",22.8164348209273,"SA","Survey"
"540","ACANCO",17.3380857857332,"SA","Survey"
"541","ACANCO",15.8968956779092,"SA","Survey"
"542","ACANCO",17.9778130781229,"SA","Survey"
"543","ACANCO",17.6499217584708,"SA","Survey"
"544","ACANCO",15.1235184248268,"SA","Survey"
"545","ACANCO",15.8065475666804,"SA","Survey"
"546","ACANCO",16.5673282749389,"SA","Survey"
"547","ACANCO",17.7592863243349,"SA","Survey"
"548","ACANCO",16.4580244809564,"SA","Survey"
"549","ACANCO",18.1005835782899,"SA","Survey"
"550","ACANCO",15.9504506767533,"SA","Survey"
"551","ACANCO",15.0649526056096,"SA","Survey"
"552","ACANCO",15.136972524875,"SA","Survey"
"553","ACANCO",16.6325565691855,"SA","Survey"
"554","ACANCO",17.1845651056019,"SA","Survey"
"555","ACANCO",17.8322940528582,"SA","Survey"
"556","ACANCO",17.1285618598467,"SA","Survey"
"557","ACANCO",19.2348660736794,"SA","Survey"
"558","ACANCO",18.7124483568232,"SA","Survey"
"559","ACANCO",15.0979659491312,"SA","Survey"
"560","ACANCO",15.8569321248224,"SA","Survey"
"561","ACANCO",16.9732124567297,"SA","Survey"
"562","ACANCO",16.1243655194313,"SA","Survey"
"563","ACANCO",16.4736695840267,"SA","Survey"
"564","ACANCO",17.6288370929157,"SA","Survey"
"565","ACANCO",17.8425535033094,"SA","Survey"
"566","ACANCO",16.6200782000836,"SA","Survey"
"567","ACANCO",17.7057359843384,"SA","Survey"
"568","ACANCO",17.6573776179006,"SA","Survey"
"569","ACANCO",15.0063674957462,"SA","Survey"
"570","ACANCO",16.8269616149373,"SA","Survey"
